fFNmm0oP0ek,CT_: Current on Treatment 15-19 Years Male,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,43
MkTG1QOLLcC,CT_: Current on Treatment 15-19 Years Female,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,77
VRnM69jCvDj,CT_: Current on Treatment 20-24 Years Male,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,59
VsZdsSj87oU,CT_: Current on Treatment 20-24 Years Female,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,334
zj9bYSJ4gs9,CT_: Current on Treatment 25-29 Years Male,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,144
HZy39srIX9A,CT_: Current on Treatment 25-29 Years Female,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,715
qKs4rxcBeMN,CT_: Current on Treatment 30-34 Years Male,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,252
sb0tiptWRok,CT_: Current on Treatment 30-34 Years Female,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,751
lqWuuZfUOnP,CT_: Current on Treatment 35-39 Years Male,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,376
aDaPydSh2gv,CT_: Current on Treatment 35-39 Years Female,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,583
CrCBPYt9i4n,CT_: Current on Treatment 40-49 Years Male,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,657
HjrjlsRzZK4,CT_: Current on Treatment 40-49 Years Female,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,867
k7fA3OJUTkw,CT_: Current on Treatment 50 + Years Male,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,507
KqSJpHTD0DU,CT_: Current on Treatment 50 + Years Female,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,480
Y0Ers9buPYZ,CT_: Net Cohort Starting ART 12 months < 1 Year,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,3
FBCeiv1YMkL,CT_: Net Cohort Starting ART 12 months 15-19 Years Female,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,1
Or104qQBUf2,CT_: Net Cohort Starting ART 12 months 20-24 Years Male,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,2
wfRYSCOZMA6,CT_: Net Cohort Starting ART 12 months 20-24 Years Female,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,6
H4jerQZN0A1,CT_: Net Cohort Starting ART 12 months 25-29 Years Male,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,4
xhQ1CX8SbHN,CT_: Net Cohort Starting ART 12 months 25-29 Years Female,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,6
t3VKUPBErtr,CT_: Net Cohort Starting ART 12 months 30-34 Years Male,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,5
LK2HDDAeD4T,CT_: Net Cohort Starting ART 12 months 30-34 Years Female,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,3
UlgGjOe5Dag,CT_: Net Cohort Starting ART 12 months 35-39 Years Male,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,3
zcqGwYmAuBB,CT_: Net Cohort Starting ART 12 months 35-39 Years Female,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,4
c2KBaPucFpF,CT_: Net Cohort Starting ART 12 months 40-49 Years Male,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,6
jHXgaxsGLEL,CT_: Net Cohort Starting ART 12 months 40-49 Years Female,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,5
k5Y3POnUMVw,CT_: Net Cohort Starting ART 12 months 50 + Years Male,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,2
JSBZcDadKGT,CT_: Net Cohort Starting ART 12 months 50 + Years Female,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,1
qvk54VeLjEy,CT_: Number on ART 12 months < 1 Year,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,1
kvoR4VDM7s3,CT_: Number on ART 12 months 15-19 Years Female,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,1
N7BJBvLACPy,CT_: Number on ART 12 months 20-24 Years Male,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,1
zpSTdWOAkCm,CT_: Number on ART 12 months 20-24 Years Female,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,5
pWNpw56PNCL,CT_: Number on ART 12 months 25-29 Years Male,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,1
b2ZU69jlLjk,CT_: Number on ART 12 months 25-29 Years Female,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,3
GOudfngpblQ,CT_: Number on ART 12 months 30-34 Years Male,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,1
RjtR7eD45H1,CT_: Number on ART 12 months 30-34 Years Female,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,3
l8ALPrECQP2,CT_: Number on ART 12 months 35-39 Years Male,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,2
RdLoy5cHh4e,CT_: Number on ART 12 months 35-39 Years Female,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,2
h6YYfgKcTOe,CT_: Number on ART 12 months 40-49 Years Male,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,3
xjp4sO7zPWQ,CT_: Number on ART 12 months 40-49 Years Female,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,3
mfZ1PVyooMY,CT_: Number on ART 12 months 50 + Years Female,201801,Kisumu District Hospital,13689,HllvX50cXC0,YHx6ZCdJgEN ,1
f49NZ0WYT8H,CT_: New on Treatment 1 - 9 Years,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,1
W0o6NtXFkLE,CT_: New on Treatment 15-19 Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,1
J7TISkO6Doe,CT_: New on Treatment 20-24 Years Male,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,2
jMj9HsAtCiE,CT_: New on Treatment 20-24 Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,9
t9k5FOaZ3De,CT_: New on Treatment 25-29 Years Male,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,3
nKH62k2rovl,CT_: New on Treatment 25-29 Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,10
x2b9Ccqzqgo,CT_: New on Treatment 30-34 Years Male,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,5
BaggOdSLOaW,CT_: New on Treatment 30-34 Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,6
RaA7Y8HJ4rt,CT_: New on Treatment 35-39 Years Male,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,4
RWRfAYDpGFS,CT_: New on Treatment 35-39 Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,5
BcI7CFMenyR,CT_: New on Treatment 40-49 Years Male,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,8
QMSWtHqI3ll,CT_: New on Treatment 40-49 Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,2
KLX9jAmEUvw,CT_: New on Treatment 50 + Years Male,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,4
vRhYmgY92r2,CT_: New on Treatment 50 + Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,1
l7ArVf0Li4S,CT_: Current on Treatment < 1 Year,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,7
dMXQytl6smz,CT_: Current on Treatment 1 - 9 Years,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,198
w6WWy2A7RUk,CT_: Current on Treatment 10-14 Years Male,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,99
RjApqOcDTwT,CT_: Current on Treatment 10-14 Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,95
fFNmm0oP0ek,CT_: Current on Treatment 15-19 Years Male,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,94
MkTG1QOLLcC,CT_: Current on Treatment 15-19 Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,109
VRnM69jCvDj,CT_: Current on Treatment 20-24 Years Male,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,65
VsZdsSj87oU,CT_: Current on Treatment 20-24 Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,291
zj9bYSJ4gs9,CT_: Current on Treatment 25-29 Years Male,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,126
HZy39srIX9A,CT_: Current on Treatment 25-29 Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,592
qKs4rxcBeMN,CT_: Current on Treatment 30-34 Years Male,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,298
sb0tiptWRok,CT_: Current on Treatment 30-34 Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,882
lqWuuZfUOnP,CT_: Current on Treatment 35-39 Years Male,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,410
aDaPydSh2gv,CT_: Current on Treatment 35-39 Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,785
CrCBPYt9i4n,CT_: Current on Treatment 40-49 Years Male,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,673
HjrjlsRzZK4,CT_: Current on Treatment 40-49 Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,1039
k7fA3OJUTkw,CT_: Current on Treatment 50 + Years Male,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,494
KqSJpHTD0DU,CT_: Current on Treatment 50 + Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,504
Y0Ers9buPYZ,CT_: Net Cohort Starting ART 12 months < 1 Year,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,1
FBCeiv1YMkL,CT_: Net Cohort Starting ART 12 months 15-19 Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,1
Or104qQBUf2,CT_: Net Cohort Starting ART 12 months 20-24 Years Male,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,4
wfRYSCOZMA6,CT_: Net Cohort Starting ART 12 months 20-24 Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,10
xhQ1CX8SbHN,CT_: Net Cohort Starting ART 12 months 25-29 Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,19
t3VKUPBErtr,CT_: Net Cohort Starting ART 12 months 30-34 Years Male,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,3
LK2HDDAeD4T,CT_: Net Cohort Starting ART 12 months 30-34 Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,25
UlgGjOe5Dag,CT_: Net Cohort Starting ART 12 months 35-39 Years Male,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,13
zcqGwYmAuBB,CT_: Net Cohort Starting ART 12 months 35-39 Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,2
c2KBaPucFpF,CT_: Net Cohort Starting ART 12 months 40-49 Years Male,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,5
jHXgaxsGLEL,CT_: Net Cohort Starting ART 12 months 40-49 Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,4
k5Y3POnUMVw,CT_: Net Cohort Starting ART 12 months 50 + Years Male,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,6
qvk54VeLjEy,CT_: Number on ART 12 months < 1 Year,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,1
kvoR4VDM7s3,CT_: Number on ART 12 months 15-19 Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,1
N7BJBvLACPy,CT_: Number on ART 12 months 20-24 Years Male,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,2
zpSTdWOAkCm,CT_: Number on ART 12 months 20-24 Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,3
b2ZU69jlLjk,CT_: Number on ART 12 months 25-29 Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,7
GOudfngpblQ,CT_: Number on ART 12 months 30-34 Years Male,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,1
RjtR7eD45H1,CT_: Number on ART 12 months 30-34 Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,10
l8ALPrECQP2,CT_: Number on ART 12 months 35-39 Years Male,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,11
RdLoy5cHh4e,CT_: Number on ART 12 months 35-39 Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,2
h6YYfgKcTOe,CT_: Number on ART 12 months 40-49 Years Male,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,4
xjp4sO7zPWQ,CT_: Number on ART 12 months 40-49 Years Female,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,4
WIjRleClfUo,CT_: Number on ART 12 months 50 + Years Male,201801,Lumumba Health Centre,14060,HllvX50cXC0,YHx6ZCdJgEN ,5
t9k5FOaZ3De,CT_: New on Treatment 25-29 Years Male,201801,Nyahera Sub District Hospital,14027,HllvX50cXC0,YHx6ZCdJgEN ,1
nKH62k2rovl,CT_: New on Treatment 25-29 Years Female,201801,Nyahera Sub District Hospital,14027,HllvX50cXC0,YHx6ZCdJgEN ,1
x2b9Ccqzqgo,CT_: New on Treatment 30-34 Years Male,201801,Nyahera Sub District Hospital,14027,HllvX50cXC0,YHx6ZCdJgEN ,1
BcI7CFMenyR,CT_: New on Treatment 40-49 Years Male,201801,Nyahera Sub District Hospital,14027,HllvX50cXC0,YHx6ZCdJgEN ,1
vRhYmgY92r2,CT_: New on Treatment 50 + Years Female,201801,Nyahera Sub District Hospital,14027,HllvX50cXC0,YHx6ZCdJgEN ,1
dMXQytl6smz,CT_: Current on Treatment 1 - 9 Years,201801,Nyahera Sub District Hospital,14027,HllvX50cXC0,YHx6ZCdJgEN ,52
w6WWy2A7RUk,CT_: Current on Treatment 10-14 Years Male,201801,Nyahera Sub District Hospital,14027,HllvX50cXC0,YHx6ZCdJgEN ,31
RjApqOcDTwT,CT_: Current on Treatment 10-14 Years Female,201801,Nyahera Sub District Hospital,14027,HllvX50cXC0,YHx6ZCdJgEN ,31
fFNmm0oP0ek,CT_: Current on Treatment 15-19 Years Male,201801,Nyahera Sub District Hospital,14027,HllvX50cXC0,YHx6ZCdJgEN ,22
MkTG1QOLLcC,CT_: Current on Treatment 15-19 Years Female,201801,Nyahera Sub District Hospital,14027,HllvX50cXC0,YHx6ZCdJgEN ,37
VRnM69jCvDj,CT_: Current on Treatment 20-24 Years Male,201801,Nyahera Sub District Hospital,14027,HllvX50cXC0,YHx6ZCdJgEN ,19
VsZdsSj87oU,CT_: Current on Treatment 20-24 Years Female,201801,Nyahera Sub District Hospital,14027,HllvX50cXC0,YHx6ZCdJgEN ,49
zj9bYSJ4gs9,CT_: Current on Treatment 25-29 Years Male,201801,Nyahera Sub District Hospital,14027,HllvX50cXC0,YHx6ZCdJgEN ,86
HZy39srIX9A,CT_: Current on Treatment 25-29 Years Female,201801,Nyahera Sub District Hospital,14027,HllvX50cXC0,YHx6ZCdJgEN ,43
qKs4rxcBeMN,CT_: Current on Treatment 30-34 Years Male,201801,Nyahera Sub District Hospital,14027,HllvX50cXC0,YHx6ZCdJgEN ,47
sb0tiptWRok,CT_: Current on Treatment 30-34 Years Female,201801,Nyahera Sub District Hospital,14027,HllvX50cXC0,YHx6ZCdJgEN ,133
